/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_1580-141083-0000.wav, -23.273647613679973, -23.353169812536862, -26.276645488952475, -33.12365684817508, -24.467017898477792, -22.433709755886134, -21.548688263584424, -21.620648162908047
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_1580-141083-0004.wav, -15.967106923449947, -14.92199472433195, -18.588627136003797, -32.95606669842657, -17.111236977397496, -11.143539988083884, -9.439753056454439, -9.693400686498597
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1580-141083-0004.wav, -21.39506363997931, -24.514657991085613, -27.10328318708205, -33.00242998730068, -25.178801132485606, -22.276778009422785, -21.18286535165513, -21.001413682360788
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_1284-1180-0011.wav, -17.06086739295863, -18.410431504978423, -22.23235796602076, -39.01945471780121, -22.642985980641818, -20.182081681964164, -18.191685805873142, -16.249552359991423
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_1995-1826-0000.wav, -24.444234682615633, -27.226927426577028, -31.85569774697345, -39.78525549855661, -31.045661378028157, -26.265797010129575, -23.18757648225271, -21.357051992752865
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1089-134686-0016.wav, -24.486793110918093, -26.518264049281676, -29.49277070630732, -33.277816710630916, -29.016744416056696, -25.62042863459725, -23.600667089492546, -22.308236986841745
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_1320-122612-0013.wav, -17.386784982023528, -20.870852561447872, -23.50369000620402, -35.15805363387223, -23.720431474462643, -19.98320860781788, -17.614947220704302, -16.126380472603334
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_1089-134686-0016.wav, -23.096017872659953, -24.812818975822232, -29.491470736727948, -38.62259379203319, -29.22715468976198, -25.81118341804087, -24.5447116872376, -23.35964069373165
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_1320-122612-0009.wav, -20.1218259360575, -21.92476265145128, -26.925068372895403, -36.934188229418446, -27.55026094458114, -22.824265838546918, -20.048818302338756, -18.456859291609206
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_121-121726-0007.wav, -22.199317421068578, -24.328084948257974, -27.46587075033701, -36.584542410271055, -27.350451343921947, -23.88087191698275, -22.510943567886223, -21.974690305346062
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_3570-5694-0004.wav, -18.79537059116788, -21.935717747853598, -26.062369397405472, -36.7908910941824, -25.86341155873559, -21.53722538182101, -19.43304545915455, -17.93787392422804
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_1284-1180-0001.wav, -22.407915821109782, -24.229340762420723, -27.939210457612297, -34.982021705260856, -25.769911462871057, -21.527999507989044, -20.48873578833387, -19.47617444797182
