/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_1284-1180-0014.wav, -35.561675861937026, -37.452144136680985, -40.36029343100203, -41.98279204674008, -38.81965013603895, -35.675515911447214, -34.422402500986756
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_1284-1180-0003.wav, -40.27104338418218, -42.29741431834122, -45.41846646434095, -46.39916547305357, -42.38111481536571, -40.22048919499751, -38.3450807627811
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1284-1180-0014.wav, -41.08115131936633, -43.88708908423279, -46.03002551493992, -45.834712822302954, -42.244597821929176, -41.19375587886148, -39.3639250719742
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_1284-1180-0003.wav, -35.74049109910203, -38.97463207662793, -44.362492333938135, -43.243252086538945, -39.20830252092669, -36.70372951534794, -35.66436697678928
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1284-1180-0003.wav, -41.488703767431815, -43.50828354762719, -45.93530289117206, -46.16840246328337, -42.37405461145089, -40.850245260599294, -39.62098279651074
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_3570-5694-0004.wav, -43.7967825454599, -45.565949916575164, -49.574226411052614, -48.317125844569404, -44.53434852614648, -42.04367792634848, -40.84594675461847
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_2300-131720-0014.wav, -39.98471986274643, -41.394536037022476, -46.27997131185766, -45.17450095142085, -40.7884420761679, -39.55479366990979, -38.488880672754675
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_237-126133-0006.wav, -39.35671671476183, -40.53713740869753, -44.271421003620844, -45.5945697854508, -42.20237158712112, -40.4570074299576, -39.73157275857846
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_1089-134686-0004.wav, -38.93367271642822, -41.1666465260833, -46.09844107287587, -47.72997957798613, -43.58067105443336, -41.15829778183301, -39.88470364053549
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_237-126133-0007.wav, -38.57531963172255, -39.79026537607862, -43.96570602014164, -44.712988638586836, -40.807812686227614, -39.03327706806203, -38.714689711248965
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_1320-122612-0016.wav, -38.75598372197662, -40.85079518265604, -43.12155851810428, -45.36543931491409, -43.675627761288425, -41.4989555178121, -40.31425994914318
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_2300-131720-0005.wav, -36.22507710401773, -38.508941933172636, -43.11799778818398, -44.323454745960646, -40.577189714013606, -38.35765491701433, -37.01048755703509
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_1089-134686-0000.wav, -37.74083653625469, -39.14378713165799, -41.725240092171475, -44.90322337954555, -41.65138855883485, -39.70086176329844, -38.70700832354529
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_1580-141083-0008.wav, -44.33156430566851, -45.782588496055006, -49.71319746547613, -48.113129431119944, -45.00047038050579, -43.37265803132594, -42.78351022084504
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_121-121726-0007.wav, -38.48899239658026, -39.350508472282, -39.758407637126666, -43.691889216141206, -41.8116197820807, -40.17804128024832, -39.16044743391032
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_2300-131720-0014.wav, -39.990870313773435, -41.61600104355613, -44.386529315694716, -42.11519903818442, -40.60639030855199, -38.79905684210299, -37.93361446374573
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_3570-5694-0012.wav, -41.79750509439664, -43.298638441333054, -44.635860803901025, -43.408968853362246, -42.52698291020078, -40.29568526763577, -39.87736535565111
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_1995-1826-0017.wav, -42.3334404461659, -44.05358672224094, -47.64548928942639, -46.13418054104565, -43.31736865970714, -41.05912035087659, -39.898024763857485
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1995-1826-0015.wav, -42.99636644798193, -43.924145775046725, -46.15301213971266, -45.05303421034104, -41.72137457058949, -40.48089477451721, -39.06466516208476
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1995-1826-0009.wav, -41.81209597983401, -42.735410731429255, -44.974621147866564, -42.68162239381467, -42.0038513067836, -40.26035720970428, -38.160475607536036
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1320-122612-0009.wav, -39.91930009437021, -40.953174427579384, -43.56520289320396, -41.133331471013946, -40.78391017356661, -39.06930527382214, -37.09150449011445
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_3575-170457-0001.wav, -38.703252715441295, -40.694872641905036, -41.05949471574479, -42.28952519623646, -40.45719237166903, -37.346239186529154, -36.414410261513865
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_1995-1826-0015.wav, -36.906744665704764, -39.09676777144942, -41.46820903939488, -44.6329120092851, -42.34955522760519, -40.27550264406382, -40.187283196824104
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_2300-131720-0008.wav, -35.91324221205358, -37.511051528706545, -40.88101963233697, -44.890893054556564, -41.66504442914913, -39.44313647583059, -38.26835025575094
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1089-134686-0008.wav, -45.53945263404137, -47.361305591794725, -49.61934091530197, -49.39775728340139, -45.530945265780915, -43.875663704060216, -42.14090213531074
