/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_1284-1180-0001.wav, -41.59731550228094, -43.85876808697545, -48.68677394023151, -47.86528847071797, -43.751399117269784, -40.9955539177114, -39.89325886954613
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_3570-5694-0014.wav, -44.903380526613674, -48.35414377621629, -53.2767192619827, -50.48325109370162, -45.51316275395534, -43.26745732236798, -43.6521283886225
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1284-1180-0001.wav, -45.62227873314914, -48.40746835186969, -53.73109419870089, -52.713528453567555, -47.441950134698644, -44.184621367656966, -42.65585288691042
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_121-121726-0004.wav, -42.52496844870176, -44.038199908184865, -49.04445298549619, -47.90527717092766, -45.31318205727757, -42.63705748824566, -42.14892527368221
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_1580-141083-0008.wav, -41.21424641246688, -42.73008067769812, -45.448331378707785, -44.195564437883036, -42.018571317948066, -40.72820586661186, -40.759861543051315
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_3575-170457-0020.wav, -44.21838171088204, -46.44438722159231, -50.47234581507595, -49.211672944471594, -45.501420460098664, -43.161432870691954, -42.75181165598782
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_2300-131720-0008.wav, -45.78266913903616, -48.350922643648374, -51.63350490275421, -50.728532519537026, -47.40720471525406, -45.70994785597154, -44.90494476100352
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_1995-1826-0015.wav, -43.15125266151391, -45.23659612924363, -49.51811562818119, -48.532719596749715, -45.18594453855175, -43.10048839742105, -42.45967305045969
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_1320-122612-0016.wav, -46.349640072098374, -48.48577077123197, -50.47335172286233, -49.67451723460793, -47.39221238913327, -45.31629816859444, -45.66269663489666
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_3575-170457-0000.wav, -44.388862373511586, -46.81285552180965, -51.5568426670182, -50.21818087494265, -45.425664622107284, -42.595844126901994, -41.72583158887076
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_1089-134686-0016.wav, -49.86340111132489, -51.5837265278164, -55.915425482846935, -55.26416654289861, -51.335029436016825, -49.21823536759908, -48.69083564899248
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_121-121726-0000.wav, -44.76290013753781, -46.53398293368796, -50.33401943978008, -48.91148194443371, -44.97885936895795, -43.479800962578416, -42.684448108651935
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_1580-141083-0000.wav, -42.81453789902862, -46.50232795757329, -48.93173554434551, -45.62772130038837, -43.87033579046286, -46.05661334727235, -44.26077178196691
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_1580-141083-0004.wav, -43.37594180376661, -42.13698078531699, -50.397103687889995, -47.817554167253135, -46.11546060185691, -45.70640894563439, -46.33963766238626
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1580-141083-0004.wav, -48.49630496604584, -49.14065828103002, -52.87708113576085, -51.178600817954276, -48.18466920524586, -47.30170480071858, -46.64664990175976
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_1284-1180-0011.wav, -40.47661050681468, -42.76373191888431, -47.73835542616909, -47.16734206724125, -42.85055179152549, -39.8177835832299, -38.6413907312985
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_1580-141083-0014.wav, -36.093080311752516, -31.471133208458152, -32.136909754317934, -39.59649517959687, -34.06784252107378, -34.07212935799454, -32.141252054163786
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_1320-122612-0013.wav, -42.66586195918248, -43.21459148153516, -46.33574906688814, -44.841180909230815, -43.96806993425535, -43.805697522195935, -43.05206231704921
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D2_1089-134686-0000.wav, -47.32273405117026, -49.21694666856582, -53.18267203107471, -51.38812429398651, -47.04013840217463, -44.977381324788475, -44.96514178611161
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P2_1320-122612-0009.wav, -37.27339379787527, -38.919953021695115, -43.50178878685675, -42.87450554695194, -38.367555737347, -36.08822902425556, -35.66711066525874
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_3570-5694-0012.wav, -46.66017229478587, -49.59732894573018, -55.04109234270881, -53.641790919229365, -48.10942351142741, -44.9557378039609, -43.658669503763065
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/P1_1995-1826-0017.wav, -48.66962934205447, -50.56542018372117, -54.386027880944056, -53.15170208246122, -50.83299058569377, -48.421605018979925, -47.157054893933015
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1995-1826-0015.wav, -47.92912004113474, -49.050940350138426, -53.962585431647796, -52.643912945462354, -49.234775223221874, -46.355794865524935, -44.70710179395111
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1995-1826-0009.wav, -50.1838896078566, -52.21633772697, -56.54154381679602, -55.37691600286644, -51.53496259410326, -48.77776252733449, -47.10934480838834
/rds/general/user/dtj20/home/signals/NUANCE_SIGNALS/all/D1_1320-122612-0009.wav, -46.084277792269575, -48.86344871650741, -53.78131747672012, -52.482423990072974, -47.25032029692982, -44.019728857286175, -42.67829154154194
